,Unnamed: 0,content,cleaned_content,score,at,thumbsUpCount,sentiment_score,final_theme
9715,9715,"Where do I start. I'm a paper planner addict, but I work in the Healthcare Field and can't bring all pens, stickers, and other paraphernalia. I cannot believe I can work on my schedule from my laptop and it immediately transfers to my phone. I'm floored. What a great thing, not to mention it's only going to get better as time goes! It gives me a bit of peace and calm to work on my planner during the day, thank you Kate!",start im paper planner addict work healthcare field cant bring pens stickers paraphernalia cannot believe work schedule laptop immediately transfers phone im floored great thing mention going get better time goes gives bit peace calm work planner day thank kate,5,2020-04-18 08:11:00,2,0.5333333333333333,Retention Drivers
9716,9716,Love this app!! I'm much more organized with it!,love app im much organized,5,2020-04-04 05:40:47,0,0.35,Efficiency
9717,9717,Obsessed.,obsessed,5,2020-02-20 21:07:02,0,-0.5,Noise
9718,9718,This is perfect. I'm able to get all of my family calendars in one place without having to lug around a traditional agenda. Also they are wonderful at fixing any issues and responding to all emails.,perfect im able get family calendars one place without lug around traditional agenda also wonderful fixing issues responding emails,5,2020-02-12 09:56:59,2,0.625,Noise
9719,9719,I love all of the features. Especially the lists and the stickers.,love features especially lists stickers,5,2020-01-28 07:48:27,0,0.25,Feature Requests & Friction
9720,9720,"Super cute & functional! It syncs with both my personal (google) and work (outlook) calendars, space to plan priorities and meals (weekly/daily views) and LISTS! I don't use the stickers as much, but all the colors for events and background are enough for me right now. Can't wait for the widget to come out someday!",super cute functional syncs personal google work outlook calendars space plan priorities meals weeklydaily views lists dont use stickers much colors events background enough right cant wait widget come someday,5,2020-01-25 20:28:53,5,0.2198412698412698,Retention Drivers
9721,9721,Love this app!!! It's so easy to use. It helps me be organized with the option of having multiple lists. Plus....it's colorful!!,love app easy use helps organized option multiple lists plusits colorful,5,2020-01-24 21:50:27,1,0.3083333333333333,Efficiency
9722,9722,"I absolutely LOVE this app! I am a very OCD person when it comes to being organized and love my planner but really wanted something digital...very portable and environmentally friendly... I found it here! I love the way it syncs in seconds across my devices, phone, iPad, Google home device, and laptop. It’s super user friendly and very customizable! I tried several other digital planners and this one beats them hands down!",absolutely love app ocd person comes organized love planner really wanted something digitalvery portable environmentally friendly found love way syncs seconds across devices phone ipad google home device laptop super user friendly customizable tried several digital planners one beats hands,5,2020-01-24 05:52:01,1,0.3092592592592593,Monetization Sentiment
9723,9723,LOVE THIS APP!! This app had saved me so many stressful headaches!! The creator is ALWAYS on top of it and so helpful with everyone's questions. Install this app - you won't be sorry!,love app app saved many stressful headaches creator always top helpful everyones questions install app wont sorry,5,2020-01-24 05:18:29,0,0.25,Retention Drivers
9724,9724,It's a beautiful digital calendar that u can customize with a cover and stickers and fonts - so much prettier than the standard calendar that comes on your phone!,beautiful digital calendar u customize cover stickers fonts much prettier standard calendar comes phone,5,2020-01-24 04:07:03,2,0.2625,Product Usability & Aesthetics
9725,9725,"Love, love, love this app!! I have been a paper planner lover for 30 years and I just switched to Artful Agenda and I couldn't be more pleased. Try it, you'll love it!!!",love love love app paper planner lover years switched artful agenda couldnt pleased try youll love,5,2020-01-24 03:43:10,1,0.5,Market Displacement
9726,9726,"I have thoroughly enjoyed my AA ever since I found out about last year! I had been looking for an organizer that I use as a calendar and to handle my many ""things to do"" lists. Thank you Katy for your vision and concept.",thoroughly enjoyed aa ever since found last year looking organizer use calendar handle many things lists thank katy vision concept,5,2020-01-24 03:05:10,0,0.3333333333333333,Monetization Sentiment
9727,9727,"I normally don't review apps, but this one is amazing. This digital planner was exactly what I wanted. Give it a try, you won't regret it.",normally dont review apps one amazing digital planner exactly wanted give try wont regret,5,2020-01-24 02:19:37,1,0.25,Efficiency
9728,9728,"This app is beautiful, and has really helped me keep my business, large family, homeschool and church activities all in order! No more chaos for this girl!",app beautiful really helped keep business large family homeschool church activities order chaos girl,5,2020-01-24 02:07:06,0,0.4214285714285714,Efficiency
9729,9729,"The perfect marriage of pen & pixel. If you love the features and visuals of a paper planner but stink at keeping up with it, this is for you. It allows me to: -sync to my Google calendars, & color code -switch an event from one Google calendar to another which even Google calendar won't let me do -look at my schedule as a single day, week, or month without having to put items in 3 different places -set and write down goals -track water & meal plan -make lists -check off tasks",perfect marriage pen pixel love features visuals paper planner stink keeping allows sync google calendars color code switch event one google calendar another even google calendar wont let look schedule single day week month without put items different places set write goals track water meal plan make lists check tasks,5,2019-12-10 11:01:46,4,0.3571428571428571,Monetization Sentiment
9730,9730,"Fun cover, stickers and layouts.",fun cover stickers layouts,5,2019-11-04 20:18:23,0,0.3,Efficiency
9731,9731,"So I love this app- I think it's perfect for what I needed, at the time. Sadly my job changed and so did my need for a calendar/planner. Artful Agenda was still great but I found myself no longer using the stickers or really having time to add information to it. I canceled my subscription- they were super easy to work with. I still recommend this app to girls when asked - ❤❤ I love and miss Artful agenda. When my job changes again I'll be back.",love app think perfect needed time sadly job changed need calendarplanner artful agenda still great found longer using stickers really time add information canceled subscription super easy work still recommend app girls asked love miss artful agenda job changes ill back,5,2019-11-02 06:04:05,2,0.2766666666666666,Monetization Sentiment
9732,9732,"Perfect, I'm loving every element so far ,I love that I can at some point once it's all done use it like my paper planner and sync them with my phone, I hate carrying my paper planner and also having to update my cell calendar , I love and cant wait to see and use all the coming soons I'm so excited ,I'm hoping also a widget will be something to come soon as well so that I can have it open on my phone and not always have to open the app for quick reference. Keep it up",perfect im loving every element far love point done use like paper planner sync phone hate carrying paper planner also update cell calendar love cant wait see use coming soons im excited im hoping also widget something come soon well open phone always open app quick reference keep,5,2019-10-16 02:12:31,2,0.2608333333333333,Retention Drivers
